object_path,asset_name,asset_class_path,parent_class_path,native_parent_class_path,provisional_tier,provisional_reasons_json,descendant_count,referencer_count,component_reuse_count,cross_domain_reference_count,registry_usage_count,native_call_count,query_hit_count,existing_report_count,tier_sample_rank,sample_method
/Game/PrimalEarth/Test/PrimalItemConsumable_Egg_Wyvern.PrimalItemConsumable_Egg_Wyvern,PrimalItemConsumable_Egg_Wyvern,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_Egg_Special.PrimalItemConsumable_Egg_Special_C,/Script/ShooterGame.PrimalItem,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",6,1,0,1,0,0,,,117,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/BaseAnimBlueprints/DinoBlueprintBase_RootBoneNameInterpSpeed.DinoBlueprintBase_RootBoneNameInterpSpeed,DinoBlueprintBase_RootBoneNameInterpSpeed,/Script/Engine.AnimBlueprint,/Script/ShooterGame.PrimalAnimInstance,/Script/ShooterGame.PrimalAnimInstance,0,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""lightweight_catalog_only""]",5,5,0,3,0,0,,,118,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponBasePick.PrimalItem_WeaponBasePick,PrimalItem_WeaponBasePick,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItemWeaponGenericAmmoless.PrimalItemWeaponGenericAmmoless_C,/Script/ShooterGame.PrimalItem,0,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""lightweight_catalog_only""]",5,5,0,3,0,0,,,119,top structural and demand signals within provisional tier
/Game/PrimalEarth/Structures/BuildingBases/Gate_Base.Gate_Base,Gate_Base,/Script/Engine.Blueprint,/Game/PrimalEarth/Structures/BuildingBases/Door_Base_SM.Door_Base_SM_C,/Script/ShooterGame.PrimalStructureDoor,0,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""lightweight_catalog_only""]",5,5,0,3,0,0,,,120,top structural and demand signals within provisional tier
/Game/PrimalEarth/Structures/BuildingBases/Gate_Large_Base.Gate_Large_Base,Gate_Large_Base,/Script/Engine.Blueprint,/Game/PrimalEarth/Structures/BuildingBases/Door_Base_SM.Door_Base_SM_C,/Script/ShooterGame.PrimalStructureDoor,0,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""lightweight_catalog_only""]",5,5,0,3,0,0,,,121,top structural and demand signals within provisional tier
/Game/PrimalEarth/Structures/SM_BaseCeilingDoorGiant_BP.SM_BaseCeilingDoorGiant_BP,SM_BaseCeilingDoorGiant_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/Structures/BuildingBases/Door_Base_SM.Door_Base_SM_C,/Script/ShooterGame.PrimalStructureDoor,0,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""lightweight_catalog_only""]",5,5,0,3,0,0,,,122,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Projectiles/ProjArrow_Flame_Crossbow.ProjArrow_Flame_Crossbow,ProjArrow_Flame_Crossbow,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Projectiles/ProjArrow_Flame.ProjArrow_Flame_C,/Script/ShooterGame.PrimalProjectileArrow,0,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""lightweight_catalog_only""]",5,4,0,3,0,0,,,123,top structural and demand signals within provisional tier
/Game/Aberration/CoreBlueprints/DamageTypes/DmgType_Rockwell_TentaShock.DmgType_Rockwell_TentaShock,DmgType_Rockwell_TentaShock,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/DamageTypes/DmgType_Melee_Dino_Carnivore_Small.DmgType_Melee_Dino_Carnivore_Small_C,/Script/ShooterGame.ShooterDamageType,0,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""lightweight_catalog_only""]",5,3,0,3,0,0,,,124,top structural and demand signals within provisional tier
/Game/Genesis/Dinos/EelBoss/Proj_EelBoss_ElectricityBall.Proj_EelBoss_ElectricityBall,Proj_EelBoss_ElectricityBall,/Script/Engine.Blueprint,/Script/ShooterGame.ShooterProjectile,/Script/ShooterGame.ShooterProjectile,0,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""lightweight_catalog_only""]",5,8,0,2,0,0,,,125,top structural and demand signals within provisional tier
/Game/Packs/TidesOfFortune/Structures/BountyBoard/Gameplay/BaseClasses/PrimalItem_GiveHexagons_Base.PrimalItem_GiveHexagons_Base,PrimalItem_GiveHexagons_Base,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/BaseBPs/PrimalItemConsumableGeneric.PrimalItemConsumableGeneric_C,/Script/ShooterGame.PrimalItem,0,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""lightweight_catalog_only""]",5,7,0,2,0,0,,,126,top structural and demand signals within provisional tier
/Game/PrimalEarth/Structures/BuildingBases/StructureTurretBaseBP.StructureTurretBaseBP,StructureTurretBaseBP,/Script/Engine.Blueprint,/Script/ShooterGame.PrimalStructureTurret,/Script/ShooterGame.PrimalStructureTurret,0,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""lightweight_catalog_only""]",5,7,0,2,0,0,,,127,top structural and demand signals within provisional tier
/Game/PrimalEarth/Test/PrimalItemConsumable_Egg_Raptor.PrimalItemConsumable_Egg_Raptor,PrimalItemConsumable_Egg_Raptor,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_Egg_Small.PrimalItemConsumable_Egg_Small_C,/Script/ShooterGame.PrimalItem,0,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""lightweight_catalog_only""]",5,7,0,2,0,0,,,128,top structural and demand signals within provisional tier
/Game/PrimalEarth/Test/PrimalItemConsumable_Egg_Rex.PrimalItemConsumable_Egg_Rex,PrimalItemConsumable_Egg_Rex,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_Egg_XtraLarge.PrimalItemConsumable_Egg_XtraLarge_C,/Script/ShooterGame.PrimalItem,0,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""lightweight_catalog_only""]",5,7,0,2,0,0,,,129,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Projectiles/ProjHarpoon_Tranq.ProjHarpoon_Tranq,ProjHarpoon_Tranq,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Projectiles/ProjHarpoon.ProjHarpoon_C,/Script/ShooterGame.PrimalProjectileArrow,0,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""lightweight_catalog_only""]",5,6,0,2,0,0,,,130,top structural and demand signals within provisional tier
/Game/PrimalEarth/Test/PrimalItemConsumable_Egg_Gigant.PrimalItemConsumable_Egg_Gigant,PrimalItemConsumable_Egg_Gigant,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_Egg_XtraLarge.PrimalItemConsumable_Egg_XtraLarge_C,/Script/ShooterGame.PrimalItem,0,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""lightweight_catalog_only""]",5,6,0,2,0,0,,,131,top structural and demand signals within provisional tier
/Game/PrimalEarth/Test/PrimalItemConsumable_Egg_Quetz.PrimalItemConsumable_Egg_Quetz,PrimalItemConsumable_Egg_Quetz,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_Egg_XtraLarge.PrimalItemConsumable_Egg_XtraLarge_C,/Script/ShooterGame.PrimalItem,0,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""lightweight_catalog_only""]",5,6,0,2,0,0,,,132,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Projectiles/ProjArrow_Tranq_Bolt.ProjArrow_Tranq_Bolt,ProjArrow_Tranq_Bolt,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Projectiles/ProjArrow.ProjArrow_C,/Script/ShooterGame.PrimalProjectileArrow,0,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""lightweight_catalog_only""]",5,4,0,2,0,0,,,133,top structural and demand signals within provisional tier
/Game/PrimalEarth/Dinos/Chalicotherium/ChalicoProj_Base.ChalicoProj_Base,ChalicoProj_Base,/Script/Engine.Blueprint,/Script/ShooterGame.ShooterProjectile,UNKNOWN,0,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""lightweight_catalog_only""]",5,4,0,2,0,0,,,134,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Dino_Character_BP_Climber_ForceAllowBoss.Dino_Character_BP_Climber_ForceAllowBoss,Dino_Character_BP_Climber_ForceAllowBoss,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Dino_Character_BP_Climber.Dino_Character_BP_Climber_C,UNKNOWN,0,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""lightweight_catalog_only""]",5,2,0,2,0,0,,,135,top structural and demand signals within provisional tier
/Game/LostColony/Structures/PlantProtoSpeciesR/Items/PrimalItemConsumable_Seed_PlantProtoSpeciesR.PrimalItemConsumable_Seed_PlantProtoSpeciesR,PrimalItemConsumable_Seed_PlantProtoSpeciesR,/Script/Engine.Blueprint,/Game/Genesis2/Structures/PlantSpeciesR/PrimalItemConsumable_Seed_PlantSpeciesR.PrimalItemConsumable_Seed_PlantSpeciesR_C,/Script/ShooterGame.PrimalItem,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,8,0,1,0,0,,,136,top structural and demand signals within provisional tier
/Game/PrimalEarth/Dinos/Trike/BionicTrike_Character_BP.BionicTrike_Character_BP,BionicTrike_Character_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/Dinos/Trike/Trike_Character_BP.Trike_Character_BP_C,/Script/ShooterGame.PrimalDinoCharacter,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,8,0,1,0,0,,,137,top structural and demand signals within provisional tier
/Game/Art_Tools/Level_Tools/PCG/PCG_Core/Parent/BP_PCG_Biome_Base.BP_PCG_Biome_Base,BP_PCG_Biome_Base,/Script/Engine.Blueprint,/Script/Engine.Actor,/Script/Engine.Actor,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,7,0,1,0,0,,,138,top structural and demand signals within provisional tier
/Game/Genesis/Dinos/Bots/Pirates/Characters/MiniBosses/Pirate_Character_BP_MiniBoss.Pirate_Character_BP_MiniBoss,Pirate_Character_BP_MiniBoss,/Script/Engine.Blueprint,/Game/Genesis/Dinos/Bots/Pirates/Base/Pirate_Character_BP_Base.Pirate_Character_BP_Base_C,/Script/ShooterGame.PrimalBotCharacter,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,7,0,1,0,0,,,139,top structural and demand signals within provisional tier
/Game/Genesis2/Missions/ModularMission/WhaleGallery/EnemySpawners/WhaleGallery_Submodule_SpawnCreatures_Drones_01.WhaleGallery_Submodule_SpawnCreatures_Drones_01,WhaleGallery_Submodule_SpawnCreatures_Drones_01,/Script/Engine.Blueprint,/Game/Genesis2/Missions/ModularMission/WhaleGallery/WhaleGallery_Submodule_SpawnCreatures_Drones_Main.WhaleGallery_Submodule_SpawnCreatures_Drones_Main_C,UNKNOWN,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,7,0,1,0,0,,,140,top structural and demand signals within provisional tier
/Game/PrimalEarth/UI/PreviewScene/PreviewScene_Base.PreviewScene_Base,PreviewScene_Base,/Script/Engine.Blueprint,/Script/ShooterGame.PrimalPreviewSceneSetup,/Script/ShooterGame.PrimalPreviewSceneSetup,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,7,0,1,0,0,,,141,top structural and demand signals within provisional tier
/Game/PrimalEarth/WeaponSpyglass/Animations/TPV/TPV_Spyglass_MaleAnimBP.TPV_Spyglass_MaleAnimBP,TPV_Spyglass_MaleAnimBP,/Script/Engine.AnimBlueprint,/Game/PrimalEarth/CoreBlueprints/BaseAnimBlueprints/BaseHumanAnimBP.BaseHumanAnimBP_C,/Script/Engine.AnimInstance,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,7,0,1,0,0,,,142,top structural and demand signals within provisional tier
/Game/ASA/Dinos/YiLing/Feathers/DmgType_Projectile_YiLingFeather.DmgType_Projectile_YiLingFeather,DmgType_Projectile_YiLingFeather,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/DamageTypes/DmgType_Projectile.DmgType_Projectile_C,/Script/ShooterGame.ShooterDamageType,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,6,0,1,0,0,,,143,top structural and demand signals within provisional tier
/Game/ASA/Dinos/YiLing/Feathers/YiLingFeatherImpactEmitter.YiLingFeatherImpactEmitter,YiLingFeatherImpactEmitter,/Script/Engine.Blueprint,/Script/ShooterGame.PrimalEmitterSpawnable,/Script/ShooterGame.PrimalEmitterSpawnable,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,6,0,1,0,0,,,144,top structural and demand signals within provisional tier
/Game/Genesis/CoreBlueprints/Environment/Sky/Capture/GEN_SkyCapture.GEN_SkyCapture,GEN_SkyCapture,/Script/Engine.Blueprint,/Script/Engine.SceneCaptureCube,UNKNOWN,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,6,0,1,0,0,,,145,top structural and demand signals within provisional tier
/Game/Genesis2/Missions/ModularMission/Gauntlet2/RisingWater/Gauntlet2_Module_Kill_RisingWater.Gauntlet2_Module_Kill_RisingWater,Gauntlet2_Module_Kill_RisingWater,/Script/Engine.Blueprint,/Game/Genesis2/Missions/ModularMission/Gauntlet2/MissionModule_Kill_Gauntlet.MissionModule_Kill_Gauntlet_C,UNKNOWN,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,6,0,1,0,0,,,146,top structural and demand signals within provisional tier
/Game/Genesis2/Missions/ModularMission/Gauntlet2/RisingWater/Gauntlet2_Submodule_SpawnCreatures_RisingWater.Gauntlet2_Submodule_SpawnCreatures_RisingWater,Gauntlet2_Submodule_SpawnCreatures_RisingWater,/Script/Engine.Blueprint,/Game/Genesis2/Missions/ModularMission/Gauntlet2/MissionModule_zSubmodule_SpawnCreatures_Gauntlet.MissionModule_zSubmodule_SpawnCreatures_Gauntlet_C,UNKNOWN,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,6,0,1,0,0,,,147,top structural and demand signals within provisional tier
/Game/Genesis2/Missions/ModularMission/Gauntlet2/Simulation/Gauntlet2_Module_Kill_Simulation.Gauntlet2_Module_Kill_Simulation,Gauntlet2_Module_Kill_Simulation,/Script/Engine.Blueprint,/Game/Genesis2/Missions/ModularMission/Gauntlet2/MissionModule_Kill_Gauntlet.MissionModule_Kill_Gauntlet_C,UNKNOWN,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,6,0,1,0,0,,,148,top structural and demand signals within provisional tier
/Game/Genesis2/Missions/ModularMission/Gauntlet2/Simulation/Gauntlet2_Submodule_SpawnCreatures_Simulation.Gauntlet2_Submodule_SpawnCreatures_Simulation,Gauntlet2_Submodule_SpawnCreatures_Simulation,/Script/Engine.Blueprint,/Game/Genesis2/Missions/ModularMission/Gauntlet2/MissionModule_zSubmodule_SpawnCreatures_Gauntlet.MissionModule_zSubmodule_SpawnCreatures_Gauntlet_C,UNKNOWN,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,6,0,1,0,0,,,149,top structural and demand signals within provisional tier
/Game/LostColony/Dinos/LostChargePet/ChargePetEyeBeamProj.ChargePetEyeBeamProj,ChargePetEyeBeamProj,/Script/Engine.Blueprint,/Script/ShooterGame.ShooterProjectile,/Script/ShooterGame.ShooterProjectile,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,6,0,1,0,0,,,150,top structural and demand signals within provisional tier
/Game/LostColony/Dinos/LostChargePet/ProjMesmerize.ProjMesmerize,ProjMesmerize,/Script/Engine.Blueprint,/Script/ShooterGame.ShooterProjectile,/Script/ShooterGame.ShooterProjectile,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,6,0,1,0,0,,,151,top structural and demand signals within provisional tier
/Game/LostColony/Structures/PlantProtoSpeciesR/Structures/Structure_PlantProtoSpeciesR.Structure_PlantProtoSpeciesR,Structure_PlantProtoSpeciesR,/Script/Engine.Blueprint,/Game/Genesis2/Structures/PlantSpeciesR/Structure_PlantSpeciesR.Structure_PlantSpeciesR_C,/Script/ShooterGame.PrimalStructure,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,6,0,1,0,0,,,152,top structural and demand signals within provisional tier
/Game/Packs/Steampunk/Structures/EmbryoIncubator/Animations/Embryo_AnimBP_BASE.Embryo_AnimBP_BASE,Embryo_AnimBP_BASE,/Script/Engine.AnimBlueprint,/Script/Engine.AnimInstance,/Script/Engine.AnimInstance,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,6,0,1,0,0,,,153,top structural and demand signals within provisional tier
/Game/Packs/Wasteland/Vehicles/Car/Turret/BaseClass/PrimalItem_Car_Turret_WC.PrimalItem_Car_Turret_WC,PrimalItem_Car_Turret_WC,/Script/Engine.Blueprint,/Game/Packs/Wasteland/Vehicles/Car/Turret/BaseClass/PrimalItem_Car_Turret_Base.PrimalItem_Car_Turret_Base_C,/Script/ShooterGame.PrimalItem,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,6,0,1,0,0,,,154,top structural and demand signals within provisional tier
/Game/PrimalEarth/Structures/Skins/Easter/Extras/Blueprints/StructureSkin_GardenSmithy.StructureSkin_GardenSmithy,StructureSkin_GardenSmithy,/Script/Engine.Blueprint,/Game/PrimalEarth/Structures/Skins/StructureSkinBase_MultiSwap.StructureSkinBase_MultiSwap_C,/Script/ShooterGame.PrimalStructureItemContainer,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,6,0,1,0,0,,,155,top structural and demand signals within provisional tier
/Game/ASA/Dinos/Cat/Props/CatPropEmitter.CatPropEmitter,CatPropEmitter,/Script/Engine.Blueprint,/Script/ShooterGame.PrimalEmitterSpawnable,/Script/ShooterGame.PrimalEmitterSpawnable,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,5,0,1,0,0,,,156,top structural and demand signals within provisional tier
/Game/ASA/Dinos/SpiritBear/Gameplay/ToMerge/v2/StateReqs/StateHistory/StateReq_RecentState.StateReq_RecentState,StateReq_RecentState,/Script/Engine.Blueprint,/Game/ASA/Dinos/SpiritBear/Gameplay/ToMerge/v2/StateReqs/StateReq_Base.StateReq_Base_C,/Script/ShooterGame.Object_WithWorldContext,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,5,0,1,0,0,,,157,top structural and demand signals within provisional tier
/Game/ASA/Dinos/YiLing/Feathers/ProjYiLingFeather.ProjYiLingFeather,ProjYiLingFeather,/Script/Engine.Blueprint,/Script/ShooterGame.ShooterProjectile,/Script/ShooterGame.ShooterProjectile,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,5,0,1,0,0,,,158,top structural and demand signals within provisional tier
/Game/Extinction/Dinos/Spindles/DinoAttackState_Spindles_Base.DinoAttackState_Spindles_Base,DinoAttackState_Spindles_Base,/Script/Engine.Blueprint,/Script/ShooterGame.PrimalAIStateBPBase,UNKNOWN,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,5,0,1,0,0,,,159,top structural and demand signals within provisional tier
/Game/LostColony/Dinos/DevilFox/SlidingDino_Character_Base_BP.SlidingDino_Character_Base_BP,SlidingDino_Character_Base_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Dino_Character_BP.Dino_Character_BP_C,/Script/ShooterGame.PrimalDinoCharacter,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,5,0,1,0,0,,,160,top structural and demand signals within provisional tier
/Game/LostColony/Weapons/TekSpear/States/Base/StateReq_RecentState_TekSpear.StateReq_RecentState_TekSpear,StateReq_RecentState_TekSpear,/Script/Engine.Blueprint,/Game/Base/GameplayComponents/Mechanics/StateMachine/v3/StateReqs/StateHistory/StateReq_RecentState_V3.StateReq_RecentState_V3_C,/Script/ShooterGame.Object_WithWorldContext,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,5,0,1,0,0,,,161,top structural and demand signals within provisional tier
/Game/Packs/TidesOfFortune/Structures/Fishtank/Layouts/Fishtank_Layout.Fishtank_Layout,Fishtank_Layout,/Script/Engine.Blueprint,/Script/Engine.Actor,/Script/Engine.Actor,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,5,0,1,0,0,,,162,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/BaseAnimBlueprints/DinoBlueprintBase_RootTransform_FishtankCompatible.DinoBlueprintBase_RootTransform_FishtankCompatible,DinoBlueprintBase_RootTransform_FishtankCompatible,/Script/Engine.AnimBlueprint,/Game/PrimalEarth/CoreBlueprints/BaseAnimBlueprints/DinoBlueprintBase_RootTransform.DinoBlueprintBase_RootTransform_C,/Script/ShooterGame.PrimalDinoAnimInstance,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,5,0,1,0,0,,,163,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Items/Consumables/BaseBPs/PrimalItemConsumable_CakeSlice.PrimalItemConsumable_CakeSlice,PrimalItemConsumable_CakeSlice,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/BaseBPs/PrimalItemConsumableGeneric.PrimalItemConsumableGeneric_C,/Script/ShooterGame.PrimalItem,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,5,0,1,0,0,,,164,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Items/WeaponAttachments/PrimalItemWeaponAttachmentGeneric.PrimalItemWeaponAttachmentGeneric,PrimalItemWeaponAttachmentGeneric,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/PrimalItem_Base.PrimalItem_Base_C,/Script/ShooterGame.PrimalItem,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,5,0,1,0,0,,,165,top structural and demand signals within provisional tier
/Game/PrimalEarth/Structures/Tileset/GarageDoors/Small/StructureBase_GarageDoor_Small_Horizontal.StructureBase_GarageDoor_Small_Horizontal,StructureBase_GarageDoor_Small_Horizontal,/Script/Engine.Blueprint,/Game/PrimalEarth/Structures/Tileset/GarageDoors/Small/StructureBase_GarageDoor_Small.StructureBase_GarageDoor_Small_C,/Script/ShooterGame.PrimalStructureDoor,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,5,0,1,0,0,,,166,top structural and demand signals within provisional tier
/Game/PrimalEarth/Structures/Tileset/GarageDoors/Small/StructureBase_GarageDoor_Small_Vertical.StructureBase_GarageDoor_Small_Vertical,StructureBase_GarageDoor_Small_Vertical,/Script/Engine.Blueprint,/Game/PrimalEarth/Structures/Tileset/GarageDoors/Small/StructureBase_GarageDoor_Small.StructureBase_GarageDoor_Small_C,/Script/ShooterGame.PrimalStructureDoor,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,5,0,1,0,0,,,167,top structural and demand signals within provisional tier
/Game/PrimalEarth/Structures/Tileset/SecretDoorways/Door_Secret_Base.Door_Secret_Base,Door_Secret_Base,/Script/Engine.Blueprint,/Game/PrimalEarth/Structures/BuildingBases/Door_Base_SM.Door_Base_SM_C,/Script/ShooterGame.PrimalStructureDoor,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,5,0,1,0,0,,,168,top structural and demand signals within provisional tier
/Game/Extinction/CoreBlueprints/DinoSettings_Corrupt_Herbivore.DinoSettings_Corrupt_Herbivore,DinoSettings_Corrupt_Herbivore,/Script/Engine.Blueprint,/Game/Extinction/CoreBlueprints/DinoSettings_Corrupt.DinoSettings_Corrupt_C,/Script/ShooterGame.PrimalDinoSettings,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,4,0,1,0,0,,,169,top structural and demand signals within provisional tier
/Game/Extinction/CoreBlueprints/DinoSettings_Kaiju.DinoSettings_Kaiju,DinoSettings_Kaiju,/Script/Engine.Blueprint,/Game/PrimalEarth/Dinos/BaseBPs/DinoSettings_Base.DinoSettings_Base_C,/Script/ShooterGame.PrimalDinoSettings,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,4,0,1,0,0,,,170,top structural and demand signals within provisional tier
/Game/Genesis/Environment/VR/IBL/VR_Master_Easy.VR_Master_Easy,VR_Master_Easy,/Script/Engine.Blueprint,/Game/PrimalEarth/LightingProbes/CustomIBL_Capture_Blueprint_Working.CustomIBL_Capture_Blueprint_Working_C,UNKNOWN,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,4,0,1,0,0,,,171,top structural and demand signals within provisional tier
/Game/ASA/Dinos/ShoulderDragon/PrimalItemConsumable_Egg_ShoulderDragon.PrimalItemConsumable_Egg_ShoulderDragon,PrimalItemConsumable_Egg_ShoulderDragon,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_Egg_Small.PrimalItemConsumable_Egg_Small_C,/Script/ShooterGame.PrimalItem,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,2,0,1,0,0,,,172,top structural and demand signals within provisional tier
/Game/Aberration/Dinos/CaveWolf/CaveWolf_Character_Base_BP.CaveWolf_Character_Base_BP,CaveWolf_Character_Base_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Dino_Character_BP_Pack.Dino_Character_BP_Pack_C,/Script/ShooterGame.PrimalDinoCharacter,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,2,0,1,0,0,,,173,top structural and demand signals within provisional tier
/Game/Dragontopia/Dragons/Eclipsar/Attacks/Projectiles/DracoProjectileTrail_Eclipsar_Emitter.DracoProjectileTrail_Eclipsar_Emitter,DracoProjectileTrail_Eclipsar_Emitter,/Script/Engine.Blueprint,/Game/Dragontopia/Dragons/Base/Attacks/Projectiles/DracoProjectileTrail_Emitter.DracoProjectileTrail_Emitter_C,/Script/ShooterGame.PrimalEmitterSpawnable,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,2,0,1,0,0,,,174,top structural and demand signals within provisional tier
/SOTFGameModeMod/TSOTF/Core/Dinos/Summon/TributeTerminal_Base_SOTF.TributeTerminal_Base_SOTF,TributeTerminal_Base_SOTF,/Script/Engine.Blueprint,/Game/PrimalEarth/Structures/BuildingBases/StructureItemContainerBaseBP.StructureItemContainerBaseBP_C,/Script/ShooterGame.PrimalStructureItemContainer,0,"[""has_descendants"",""referenced_by_assets"",""lightweight_catalog_only""]",5,1,0,1,0,0,,,175,top structural and demand signals within provisional tier
